Comment,Rating
restaurant werden empfehlen empfehlung haben wahrscheinlich fall rechts liegen lassen entgegen erster eindruck bei eintreten geben ausreichend platz tische bereich befinden rechts neben theke schlauch hinten verlaufen bedienung freundlich bringen sofort speisekart getränk kommen rasch leider mehr sagen speise hießen bestellt vorspeise sommerroll frühlingsroll schwarz reis tontopf sesam vorspeisen tofu betelblätter paar spieße tofu banane erdnussoß hauptspeise gebraten nudel morchel reis auszeichnen frisch schmecken zutaten schon asiat weitgehend bekannt vorspeise betelblätter wussen immer gerade aßen tun geschmackserlebnis allerdings abbruch vegetarisch vegan speise reichen dürfen vielzahl gericht wohl karnivor mild urteil stimmen sofern tofu mögen vieler gericht enthalten durchaus interessant mariniern schmecken wenig süßlich kommen gerne,5
mehrmals woche chay viet werden bislang enttäuschen wan tan suppe ganz sicher gut stadt freuen schon nächster besuch,5
super lecker vegetarisch vietnamesisch essen,5
super lecker frisch außergewöhnlich dabei recht günstig nett bedienung sommer schade vieler plätz draußen geben,5
gerade erster mal holen mitnehmen sagen hochzufriede frisch auswahl gut gericht tofu cashew werden frisch zubereitet schmecken gut gehen sicher nochmal leider leer drinnen tatsächlich leicht trisen gerade sommer gut draußen sitzen,5
vietnames standardgericht vegetarisch gut essen nett bedienung hingehen,5
vietnamesisch vegetarisch restaurant ungewöhnlich gericht erfreulich üblich viet restaurant absetzen frisch unheimlich lecker neu favorit kiez,5
gut vietnamese weit breit rein vegetarisch traum extrem lecker schmecken heben angenehm speisen vietnamese kennen lernen ab absolut empfehlensweren preis vollkommen angemessen sicherlich zwei euro mitte schneiden dafür bezahlen gerne wenig mehr,5
empfehlen ausgesprochen lecker vegetarisch essen mittlerweile hauptgericht suppe probieren geschmacklich bekannt chinesisch thailändisch küche lage abseits touristenrouten rosenthaler platz bernauer strasse frisch zubereitet essen heiß gut essen mitnehmen möchten auskunft bedienung fleisch fisch geflügel verarbeiten soße allerdings finden ei milchprodukt verwendung jeweils erfragen explizit verwendung glutamat laut speisenkart sonderwünsche problemlos umsetzen nerviger restaurantgast immer irgendetwas essen ersetzen möchten klappen immer lecker getränk limettensaft grün tee rohrzucker gestossenem eis freundlich bedienung lieferservice essen ausser haus mitgenomme inneneinrichtung geschmackvoller kaum deko gefliester boden hinterer bereich bild löwen elefant restaurant tagsüber nähern davon abschrecken lassen weit eindruck erwecken schließen besonders gut beleuchten zeit öffnen glauben ab uhr samstags ab uhr tip vietnamesisch kaffee gezuckerter kondensmilch name fallen gerade,5
superleck service gut,4
seit lang mal bei ritter früh ändern rustikal dunkel essen immer lekker kellner jung lustig zuvorkommend warten auf essen espresso bekommen stern,5
ritter restaurant name verdanken zieren glasmosaik frontscheibe restlich scheibe tönen strukturieren fehlen einblick außen ebenso aussicht innen dementsprechend düster höhlenartig ambient erster blick trauen hinein pflegen bedienung zack essen schnell tisch pola pola kommen unspektakulär gemischt salat bett weiß bohne kennen reichlich mal satt fall insgesamt empfehlung angeraten sein betreiber neu scheibe laden äußerlich aufwerten,4
schon jahr zufrieden kunde kommen regelmäßig geburtstag lassen essen zubereiten nehmen hause meistens bestellen platt person davon gleich stück portionen großzügig personal freundlich kroatisch familienbetrieb restaurant besuchen seit knapp jahr kommen immernoch immer gerne dorthin ambiente erinnern leicht an mittelalter leicht denken bei name ritter sicher straßenname zurückführen ritterlandweg schicki micki überzogen preis geben weiss bekommen persönlich schmeckts immer keller befinden übrigens kegelbahn mieten vorraum kegelbahn natürlich speisen,5
liebling ritter besuchen seit ca jahr peter iwan iwan peter familie spitzenteam extrawünsch meckern erfüllen essen mal unbedingt gedünstet leber saisonal angepasst spargelzeit eisbeiness absolut gut eisbein fan eigentlich davon begeistert wunderbar pasta angebote jederzeit sarm gut kohlroulade berlin echt essen pfifferling anbieten fleischsorten schnitzel schweinefilet toll fischsort rührei ganz besonders gut genuss fein ansonsten quer speisenkart top plus riesengroß portione nie schaffen zwei mann schon schimpfen sagen bitte kleiner portion stellen riesig gefüllt teller tisch wunderbar djuvec reis wunderbar fisch angebot schaffen drei leute plus beide chef voll besetzt restaurant kegelbahn anbieten ebenfalls bedienen bier kenner geben engelhardt bier fass wein moderat preis geben zugabe essen frei wählbar ritter immer gut besuchen recht danken iwan peter frau kind,5
stammgäst ritter woche essen gemütlich ende qualität essens immer gleichbleibend auszeichnen beide brüder service begrüßen freund immer freundlich auswahl preis unschlagbar portion extra groß fazit super immer missen danke ausgezeichnet team machen,5
hallokann restaurant ritter empfehlen essen schmecken einfach super gut preis leistungsverhältnis top bewirtung super nett kommen immmer gerne,5
absolut lieblingsrestaurant immer nett personal essen immer lecker,5
urgemütlich laden groß portionen kroatisch küche innen holz plüsch nett kellner fall zweiter besuch wert,4
wirklich gut soseit jahr top,5
gnocchi parmaschinken honig balsamico sauce rucola leider wochenkart gedicht tiramisu dagegen abgefallen sehen dennoch gut merlot ebenfalls großartig passen gut gnocchi,5
mal super halt perfekt cool lage super freundlich personal lecker essen zubereitung zutaten frisch portionsgröße definitiv groß kundenwünsch möglich eingehen temperatur essen haben wenig warm definitiv nochmal gehen,4
geben wirklich wenig gut italiener berlin laden vielleicht gut restaurant jedoch ecke besuch immer wert preis leistungsverhältnis unschlagbar pizza sowie pasta ab euro positiv qualität essens gut angesichts durchschnittlich preis personal nett achten darauf stören zugleich gezielt bedürfnisse eingehen negativ laut warum fünf stern ja essen gut geben italienisch restaurants berlin einfach bisschen gut,4
empfinden salat langweilig fleisch zäh bedienung ok gerade schnell herzlich preis günstig toll terasse geben immer schauen erneut besuch meinerseits stelle mal frage,3
pizza spittelmarkt reichlich knusprig lecker teuer zwei pizze tiramisu spitze groß knackig dünn boden calzone offen empfehlen tiramisu lecker besonders fehlen wenig espressogeschmack dennoch gut bedienung nett wirklich schnell küch wirklich lohnenswern,3
super leckere steinof pizza innen sitzen schön ruhig ambiente preis absolut human preiswert echt gut qualität nachfrage tiramisu ei machen sein verneint bestellt satte absolut rechtfertigen findeallerding schmecken tiramisu sahne zucker pur kaffee likör fehl platz einzig manko finden können service nett freundlich aufmerksam flott probieren unbedingt lasst aussen abschrecken,4
kreativ solide authentisch italienisch küche humorvoll aufmerksam personal,4
solid mittagstisch euro dafür geben vorspeis salat suppe hauptgericht pizza pasta getränk überragend geschmack qualität gut durchschnitt,3
nett wertig einrichten pizza margherita groß mitte suppig teig fehlen spur salz käse eher einfach wenig fettig rot hauswein montepulciano ok service prompt wenig präpotent weniger schön service team misshelligkeit lautstark gästen austragen,3
super essen prima service beide kind besuch berlin eher zufällig ristorant stoßen steinofenpizz unser norddeutsch heimat leider selten angebot ergriff gelegenheit ristorant gut besuchen drinnen reichlich platz schön ambiente wenig service außerordentlich freundlich aufmerksam speisen getränk schnell tisch pizza hervorragend dünn knusprig groß pasta aussetzen kommen pizza ganz heran lecker jedoch brot pasta nachtisch geben phantastisch tiramisu gut gehen kaum rechnung fallen gegensatz italienern berlin mitte moderat zufried tag spät aß besuch lassen wünsche offen ganz familie satt glücklich klar empfehlung,4
lieblings restaurant berlin mitte fontana di trevi günstig preis leck authentisch italienisch gericht essen bedienung aufmerksam gehen sonderwünsche spät kommen laden oft gerammelt voll lohnen vorher reservieren tipp tiramisu tagliatelle al salmone schmecken verbieten lecker,4
weit bushaltestell jerusalemer straße liegen angenehm restaurant oft schnell abendessen einläd pizzen gut insbesondere groß paar mehr kart wünschen gut schmecken crema pommodore richtig schreiben zwiebelfrei ruhig mal rein fontana di trevi,4
mäßig italiener weder bedienung essen überzeugen beziehen schon ohnehin niedrig berliner niveau leute sitzen tisch möglich beginn fragen rechnung zusammen trennen seltsam deutschland unüblich machen hinterher reibungslos groß rückfrage klappe nachbestellen getränk eher mühsam aufmerksam bedienung fehlanzeig essen lauwarm erzählen ähnlich scheinen zutat mehr ganz frisch fazit scheinen touristen spezialisieren berliner nochmal,1
lecker italiener nett bedienung zuvorkommend service bedienung erfolgen immer promt immer zwischendurch nachfragen ordnung sein essen frisch lecker extrawünsche gern erfüllen preislich ok kommen gern hierher empfehlen,5
allgemein restaurant besuchen ganz frisch zutat lecker zubereiten innen wirklich schön sauber ambiente bisschen toskana flair unattraktiv umgebung highlight bedienung bedienung freundlich zuvorkommend echt italienisch essen tagliatell steinpilzen entenbrustsowie calzone ambienteschönen einrichtung toskanisch flair schade unattraktiv umgebung liegen sauberkeitsauber einladene,5
servieren freundlich italienisch team schmackhaft pizza gemütlich ambiente restaurant machen deutsch hauptstadt,4
restaurant direkt leipzig straße liegen empfehlen kleinigkeit schmecken gut bestens servieren heute tomatensuppe weiß pizza gegessen beide richtig gut,3
italiener lust italienisch ess deswegen landen heute zweiter lebensgefährtin pizza dll campione gegessen spaghetti artischocken meeresfrücht pizza teig akzeptabel rest dos teiggericht mann lieber umbennen kotzgericht mineralwasser bestellt san pellegrino ganz sicher auffüllen wasservielleicht aldi wasser hahn kohlensaüre versetzen denken stern personnal besitzer italiener auisgegeb stammen wahrscheinlich balkan erster letze mal hoffen besserung espresso einzig mann nehmen können,1
hierzufällig eingekehren groß hunger gegess mittagsmenue tomatensuppe spaghetti tintenfisch tomatensoß cola espresso tomatensuppe wohlschmeckend offensichtlich tüten kram spaghetti al dente gut würzen käse tatsächlich parmesan portion angemess espresso leider typisch deutsch insgesamt zufriedenstellend restaurant oberer mittelklassebereich ansiedeln,3
empfehlend restaurant super schnell zugleich super nett bedienung bedien nr essen getränk fast eher bestellen lecker immer gern,5
leipziger straße gerade flair bekannt zweiter blick bieten fontana trevi außen eher unscheinbar erdgeschoss plattenbaus untergebrachen generell eigentlich abneigung lokal plattenbauten befinden platt gemütlichkeit ansicht widersprechen ambiente lokal positiv überraschen inzwischen schon mal immer zufrieden sowohl pizza groß pasta schmecken gut schweinemedaillon frisch pfifferling sahnesauce auszeichnen lediglich suppe minestrone tortellini brodo fehlen ansicht wenig salz positiv finden vorweg bruschetta reichen abschluss ramazotti grappa extrawünsch gerne entgegengenommen gemüsepizza champignons penne statt gemüse fleischrichen pizza mal groß gerne eingepacken bedienung freundlich schnell bestehen möglichkeit draußen sitzen grund enorm geräuschkulisse straße bisher jedoch frage kommen fazit kommen immer gerne fontana di trevi brauchen mal münze brunnen werfen bildlich sprechen lokal geben nämlich gar brunnen kinderfreundlich hochstuhl vorhanden nachtrag inzwischen neu inneneinrichtung schöner atmosphäre schaffen,4
seit mehrere jahr regelmäßig mittagsgast fontana di trevi wundern letzter negativ beurteilung personal nie freundlich erleben streßzeit der mittagszeit mal gehören restaurant allzu groß mehr sagen mal vier leute aufschlagen schon sicherheitshalber vorbestellen gemeinsam tisch möchten machen aufgrund voll laden eben groß frei tisch gesamt gruppe mehr bekommen wohl kaum restaurant ankreid essen mittags menü anbieten gast frei vorspeis salat suppe hauptgang wahlweise pizza pasta getränk zusammenstellen sonderwünsche etwa bezug pizzabelag dabei gerne berücksichtigen solange übertreiben wunsch dick belegt scampi pizza statt margherita wohl kaum erfüllen pizze groß gut belegen schmecken gut nudelgericht wenig sagen regel pizza halten bedienung schnell freundlich essen regel weniger minute servieren fontana trevi sowohl ind preis dauer mittagspause absolut ok abendkarte naturgemäß umfangreich preis trotzdem hoch mittagspizz sprich bekommen preislage groß preislich absolut akzeptabel auswahl gebot gleich gelten hauptgerichte der naturgemäß fleisch fischgerichten teuersen weniger magisch euro grenze liegen essen gut preiswert restaurant freundlich einrichten sitzen bequem tisch beengt sanitär einrichtung pflegen sauber kurz ganz klar empfehlung,4
